filename,subject,gender,split,label
Drink.Fromcup_p20_r01_v13_c03.mp4,p20,f,test,9
Walk_p09_r01_v02_c04.mp4,p09,m,train,30
Usetelephone_p09_r00_v01_c05.mp4,p09,m,train,29
Cook.Stir_p17_r03_v15_c06.mp4,p17,m,train,4
Readbook_p04_r03_v04_c05.mp4,p04,f,train,24
Readbook_p12_r01_v07_c04.mp4,p12,f,train,24
Getup_p03_r00_v12_c01.mp4,p03,m,train,14
Drink.Fromcup_p19_r07_v08_c01.mp4,p19,f,train,9
Walk_p13_r05_v04_c04.mp4,p13,f,train,30
Leave_p09_r00_v12_c06.mp4,p09,m,train,16
Cook.Usestove_p06_r02_v13_c06.mp4,p06,f,train,5
Walk_p15_r06_v06_c05.mp4,p15,m,train,30
Cook.Cleandishes_p11_r05_v11_c03.mp4,p11,f,test,1
Walk_p25_r01_v03_c05.mp4,p25,f,train,30
Cook.Cleanup_p10_r05_v14_c06.mp4,p10,f,test,2
Readbook_p12_r00_v06_c05.mp4,p12,f,train,24
Getup_p13_r04_v03_c04.mp4,p13,f,train,14
Cook.Cleanup_p07_r00_v22_c03.mp4,p07,f,train,2
Walk_p15_r00_v14_c03.mp4,p15,m,train,30
Drink.Frombottle_p06_r02_v10_c02.mp4,p06,f,train,7
Getup_p25_r05_v10_c02.mp4,p25,f,train,14
Eat.Attable_p14_r20_v09_c02.mp4,p14,m,test,11
Walk_p15_r29_v16_c06.mp4,p15,m,train,30
Drink.Fromcup_p18_r09_v12_c01.mp4,p18,m,test,9
Enter_p09_r02_v05_c05.mp4,p09,m,train,13
Walk_p19_r20_v05_c05.mp4,p19,f,train,30
Sitdown_p15_r04_v09_c02.mp4,p15,m,train,25
Walk_p17_r02_v12_c07.mp4,p17,m,train,30
Maketea.Boilwater_p15_r01_v14_c03.mp4,p15,m,train,19
Leave_p04_r00_v14_c03.mp4,p04,f,train,16
WatchTV_p15_r11_v03_c05.mp4,p15,m,train,31
Eat.Attable_p13_r12_v19_c01.mp4,p13,f,train,11
Drink.Fromcup_p19_r06_v05_c04.mp4,p19,f,train,9
Drink.Fromcup_p20_r02_v09_c01.mp4,p20,f,test,9
Walk_p15_r00_v11_c01.mp4,p15,m,train,30
Drink.Fromcup_p12_r01_v06_c05.mp4,p12,f,train,9
Walk_p15_r03_v11_c01.mp4,p15,m,train,30
Walk_p15_r03_v04_c05.mp4,p15,m,train,30
Readbook_p14_r02_v06_c04.mp4,p14,m,test,24
Cook.Stir_p18_r00_v15_c07.mp4,p18,m,test,4
WatchTV_p06_r03_v06_c05.mp4,p06,f,train,31
Walk_p25_r06_v14_c03.mp4,p25,f,train,30
Walk_p17_r24_v09_c02.mp4,p17,m,train,30
Walk_p02_r00_v17_c05.mp4,p02,f,test,30
Usetelephone_p02_r01_v06_c05.mp4,p02,f,test,29
Walk_p03_r26_v02_c04.mp4,p03,m,train,30
Eat.Attable_p16_r08_v06_c02.mp4,p16,f,test,11
Cook.Stir_p09_r04_v13_c03.mp4,p09,m,train,4
Drink.Fromcup_p10_r07_v05_c04.mp4,p10,f,test,9
Cook.Cut_p02_r01_v14_c03.mp4,p02,f,test,3
Walk_p18_r03_v03_c05.mp4,p18,m,test,30
Sitdown_p19_r01_v03_c04.mp4,p19,f,train,25
Walk_p15_r38_v16_c06.mp4,p15,m,train,30
Walk_p14_r00_v15_c07.mp4,p14,m,test,30
Drink.Fromcup_p14_r11_v11_c02.mp4,p14,m,test,9
Takepills_p09_r00_v07_c05.mp4,p09,m,train,26
WatchTV_p25_r03_v01_c05.mp4,p25,f,train,31
Readbook_p06_r00_v11_c02.mp4,p06,f,train,24
Drink.Fromcup_p13_r08_v21_c06.mp4,p13,f,train,9
Sitdown_p25_r09_v10_c02.mp4,p25,f,train,25
Eat.Attable_p16_r20_v06_c01.mp4,p16,f,test,11
Usetelephone_p18_r00_v10_c02.mp4,p18,m,test,29
Cook.Stir_p17_r00_v15_c03.mp4,p17,m,train,4
Drink.Frombottle_p15_r04_v04_c04.mp4,p15,m,train,7
Enter_p04_r00_v03_c04.mp4,p04,f,train,13
Readbook_p20_r00_v09_c01.mp4,p20,f,test,24
Getup_p09_r05_v02_c05.mp4,p09,m,train,14
Walk_p06_r05_v12_c06.mp4,p06,f,train,30
Drink.Fromcup_p09_r06_v15_c03.mp4,p09,m,train,9
Walk_p02_r11_v09_c05.mp4,p02,f,test,30
Takepills_p14_r01_v06_c05.mp4,p14,m,test,26
Sitdown_p19_r06_v10_c01.mp4,p19,f,train,25
Eat.Snack_p11_r02_v13_c07.mp4,p11,f,test,12
Readbook_p19_r01_v01_c05.mp4,p19,f,train,24
Uselaptop_p14_r00_v05_c05.mp4,p14,m,test,27
Walk_p15_r05_v13_c06.mp4,p15,m,train,30
Enter_p02_r00_v03_c03.mp4,p02,f,test,13
Walk_p04_r08_v04_c05.mp4,p04,f,train,30
Sitdown_p10_r02_v10_c01.mp4,p10,f,test,25
Walk_p16_r00_v02_c05.mp4,p16,f,test,30
Readbook_p11_r02_v14_c01.mp4,p11,f,test,24
Walk_p03_r07_v13_c01.mp4,p03,m,train,30
Makecoffee.Pourwater_p16_r00_v12_c03.mp4,p16,f,test,18
Getup_p03_r04_v11_c02.mp4,p03,m,train,14
Walk_p19_r16_v03_c05.mp4,p19,f,train,30
Drink.Fromcup_p14_r03_v03_c04.mp4,p14,m,test,9
Readbook_p14_r04_v11_c02.mp4,p14,m,test,24
Cook.Cleanup_p04_r01_v18_c03.mp4,p04,f,train,2
Readbook_p13_r02_v12_c02.mp4,p13,f,train,24
Usetablet_p03_r00_v13_c02.mp4,p03,m,train,28
Usetelephone_p03_r02_v02_c05.mp4,p03,m,train,29
Drink.Fromcup_p16_r05_v06_c01.mp4,p16,f,test,9
Drink.Fromcup_p14_r07_v03_c04.mp4,p14,m,test,9
Eat.Attable_p04_r07_v08_c02.mp4,p04,f,train,11
Walk_p25_r17_v03_c05.mp4,p25,f,train,30
Walk_p03_r04_v13_c02.mp4,p03,m,train,30
WatchTV_p09_r00_v07_c04.mp4,p09,m,train,31
Readbook_p16_r01_v01_c05.mp4,p16,f,test,24
Drink.Fromcan_p14_r01_v04_c04.mp4,p14,m,test,8
Walk_p12_r25_v04_c05.mp4,p12,f,train,30
Walk_p12_r09_v12_c06.mp4,p12,f,train,30
Readbook_p04_r04_v01_c04.mp4,p04,f,train,24
Walk_p12_r12_v13_c07.mp4,p12,f,train,30
Sitdown_p14_r22_v05_c04.mp4,p14,m,test,25
Cook.Cleandishes_p03_r09_v18_c03.mp4,p03,m,train,1
Readbook_p20_r05_v01_c05.mp4,p20,f,test,24
Drink.Fromcup_p25_r01_v03_c04.mp4,p25,f,train,9
Walk_p19_r00_v08_c02.mp4,p19,f,train,30
Sitdown_p17_r08_v09_c02.mp4,p17,m,train,25
Walk_p11_r06_v13_c07.mp4,p11,f,test,30
Cook.Usestove_p09_r01_v12_c03.mp4,p09,m,train,5
Walk_p03_r01_v15_c06.mp4,p03,m,train,30
Pour.Frombottle_p17_r01_v04_c05.mp4,p17,m,train,21
Getup_p13_r04_v13_c01.mp4,p13,f,train,14
Cook.Cleanup_p16_r00_v12_c06.mp4,p16,f,test,2
WatchTV_p25_r00_v01_c04.mp4,p25,f,train,31
Walk_p15_r01_v04_c04.mp4,p15,m,train,30
Drink.Fromcup_p09_r02_v15_c07.mp4,p09,m,train,9
Sitdown_p15_r01_v09_c01.mp4,p15,m,train,25
Cook.Cleanup_p19_r00_v11_c06.mp4,p19,f,train,2
Walk_p15_r10_v10_c02.mp4,p15,m,train,30
Eat.Attable_p18_r05_v12_c02.mp4,p18,m,test,11
Laydown_p25_r00_v03_c05.mp4,p25,f,train,15
Eat.Attable_p02_r11_v11_c02.mp4,p02,f,test,11
Drink.Fromcup_p14_r01_v09_c02.mp4,p14,m,test,9
Cook.Cleandishes_p15_r01_v14_c03.mp4,p15,m,train,1
WatchTV_p12_r00_v03_c05.mp4,p12,f,train,31
Sitdown_p18_r02_v12_c01.mp4,p18,m,test,25
Takepills_p15_r00_v11_c02.mp4,p15,m,train,26
Readbook_p19_r00_v03_c05.mp4,p19,f,train,24
Readbook_p14_r01_v13_c02.mp4,p14,m,test,24
Walk_p13_r13_v04_c04.mp4,p13,f,train,30
Sitdown_p07_r05_v05_c05.mp4,p07,f,train,25
WatchTV_p04_r02_v05_c05.mp4,p04,f,train,31
Walk_p07_r00_v20_c06.mp4,p07,f,train,30
Cook.Cleanup_p07_r14_v20_c06.mp4,p07,f,train,2
Cook.Cleanup_p03_r00_v16_c07.mp4,p03,m,train,2
Sitdown_p11_r01_v07_c04.mp4,p11,f,test,25
Pour.Frombottle_p25_r02_v11_c02.mp4,p25,f,train,21
Walk_p07_r01_v22_c06.mp4,p07,f,train,30
Walk_p06_r00_v05_c05.mp4,p06,f,train,30
Drink.Fromcup_p02_r02_v11_c02.mp4,p02,f,test,9
Readbook_p14_r02_v01_c04.mp4,p14,m,test,24
Drink.Fromcup_p13_r07_v19_c01.mp4,p13,f,train,9
Getup_p09_r00_v07_c05.mp4,p09,m,train,14
Drink.Fromcup_p14_r17_v03_c05.mp4,p14,m,test,9
Getup_p03_r04_v11_c01.mp4,p03,m,train,14
Drink.Fromcup_p25_r00_v03_c04.mp4,p25,f,train,9
Getup_p07_r06_v06_c05.mp4,p07,f,train,14
Walk_p16_r08_v15_c07.mp4,p16,f,test,30
Drink.Fromcup_p13_r01_v25_c05.mp4,p13,f,train,9
Uselaptop_p10_r04_v02_c05.mp4,p10,f,test,27
Drink.Fromcan_p15_r00_v10_c02.mp4,p15,m,train,8
WatchTV_p12_r06_v14_c05.mp4,p12,f,train,31
Sitdown_p19_r07_v05_c05.mp4,p19,f,train,25
Walk_p17_r12_v05_c05.mp4,p17,m,train,30
Sitdown_p12_r08_v05_c04.mp4,p12,f,train,25
Drink.Fromcup_p19_r08_v08_c02.mp4,p19,f,train,9
Drink.Fromcup_p12_r07_v06_c04.mp4,p12,f,train,9
Usetelephone_p15_r00_v09_c01.mp4,p15,m,train,29
Walk_p04_r02_v14_c06.mp4,p04,f,train,30
Cook.Stir_p19_r01_v12_c06.mp4,p19,f,train,4
Eat.Attable_p13_r04_v09_c01.mp4,p13,f,train,11
Walk_p03_r01_v05_c04.mp4,p03,m,train,30
Drink.Fromcup_p13_r00_v13_c01.mp4,p13,f,train,9
Enter_p04_r01_v15_c07.mp4,p04,f,train,13
Walk_p25_r17_v04_c04.mp4,p25,f,train,30
Cook.Cleanup_p10_r02_v13_c03.mp4,p10,f,test,2
Cook.Cut_p17_r00_v15_c07.mp4,p17,m,train,3
Walk_p03_r10_v12_c01.mp4,p03,m,train,30
Walk_p14_r00_v13_c02.mp4,p14,m,test,30
Cook.Cleanup_p18_r05_v13_c03.mp4,p18,m,test,2
WatchTV_p20_r07_v02_c05.mp4,p20,f,test,31
Enter_p04_r04_v05_c04.mp4,p04,f,train,13
Eat.Attable_p04_r06_v12_c01.mp4,p04,f,train,11
Cook.Cleandishes_p11_r10_v11_c07.mp4,p11,f,test,1
Walk_p19_r02_v03_c05.mp4,p19,f,train,30
Walk_p13_r03_v25_c04.mp4,p13,f,train,30
Drink.Fromcup_p12_r02_v14_c05.mp4,p12,f,train,9
Getup_p14_r08_v07_c05.mp4,p14,m,test,14
Walk_p17_r10_v11_c03.mp4,p17,m,train,30
Uselaptop_p09_r00_v09_c01.mp4,p09,m,train,27
Maketea.Insertteabag_p06_r00_v12_c03.mp4,p06,f,train,20
Eat.Attable_p13_r10_v09_c01.mp4,p13,f,train,11
Pour.Frombottle_p18_r00_v11_c01.mp4,p18,m,test,21
Eat.Attable_p13_r20_v08_c02.mp4,p13,f,train,11
Sitdown_p10_r06_v02_c05.mp4,p10,f,test,25
Walk_p03_r23_v03_c05.mp4,p03,m,train,30
Eat.Attable_p04_r02_v12_c02.mp4,p04,f,train,11
Sitdown_p11_r05_v05_c04.mp4,p11,f,test,25
Drink.Fromcup_p25_r02_v01_c04.mp4,p25,f,train,9
Readbook_p04_r02_v08_c01.mp4,p04,f,train,24
Walk_p13_r07_v21_c06.mp4,p13,f,train,30
Eat.Attable_p19_r20_v07_c01.mp4,p19,f,train,11
Getup_p03_r00_v10_c02.mp4,p03,m,train,14
WatchTV_p12_r04_v05_c05.mp4,p12,f,train,31
Drink.Fromcup_p15_r05_v09_c02.mp4,p15,m,train,9
Walk_p06_r00_v14_c01.mp4,p06,f,train,30
Leave_p04_r00_v17_c06.mp4,p04,f,train,16
Drink.Fromcup_p16_r01_v07_c01.mp4,p16,f,test,9
Drink.Fromcup_p07_r07_v08_c02.mp4,p07,f,train,9
Walk_p14_r13_v02_c05.mp4,p14,m,test,30
Cook.Cleanup_p07_r06_v06_c06.mp4,p07,f,train,2
Sitdown_p15_r02_v10_c02.mp4,p15,m,train,25
Readbook_p14_r00_v05_c04.mp4,p14,m,test,24
Laydown_p15_r01_v02_c05.mp4,p15,m,train,15
Cook.Stir_p02_r06_v15_c06.mp4,p02,f,test,4
Takepills_p17_r00_v15_c03.mp4,p17,m,train,26
Walk_p13_r10_v10_c02.mp4,p13,f,train,30
Drink.Fromcup_p02_r03_v01_c06.mp4,p02,f,test,9
Walk_p25_r24_v12_c06.mp4,p25,f,train,30
Readbook_p14_r00_v10_c01.mp4,p14,m,test,24
Cutbread_p14_r00_v09_c02.mp4,p14,m,test,6
Cook.Stir_p12_r02_v12_c07.mp4,p12,f,train,4
Sitdown_p14_r10_v02_c05.mp4,p14,m,test,25
Drink.Fromcup_p13_r00_v04_c04.mp4,p13,f,train,9
Walk_p04_r00_v01_c05.mp4,p04,f,train,30
Drink.Fromcup_p12_r10_v01_c04.mp4,p12,f,train,9
Getup_p14_r02_v11_c02.mp4,p14,m,test,14
Walk_p19_r07_v03_c05.mp4,p19,f,train,30
Cook.Cleanup_p07_r05_v20_c06.mp4,p07,f,train,2
Cook.Cleanup_p17_r02_v14_c03.mp4,p17,m,train,2
Takepills_p07_r00_v10_c01.mp4,p07,f,train,26
Cook.Usestove_p07_r14_v21_c06.mp4,p07,f,train,5
Walk_p13_r00_v25_c04.mp4,p13,f,train,30
Usetelephone_p10_r02_v13_c03.mp4,p10,f,test,29
Sitdown_p03_r05_v02_c05.mp4,p03,m,train,25
Drink.Fromcup_p14_r12_v03_c05.mp4,p14,m,test,9
Sitdown_p12_r05_v06_c04.mp4,p12,f,train,25
Uselaptop_p07_r00_v09_c01.mp4,p07,f,train,27
Walk_p17_r11_v15_c07.mp4,p17,m,train,30
Drink.Frombottle_p03_r12_v03_c04.mp4,p03,m,train,7
Eat.Attable_p25_r02_v09_c02.mp4,p25,f,train,11
Sitdown_p19_r05_v01_c04.mp4,p19,f,train,25
Readbook_p19_r05_v01_c05.mp4,p19,f,train,24
Drink.Fromcup_p11_r04_v08_c01.mp4,p11,f,test,9
Walk_p19_r02_v11_c06.mp4,p19,f,train,30
Takepills_p09_r00_v03_c04.mp4,p09,m,train,26
Drink.Fromcup_p19_r03_v09_c01.mp4,p19,f,train,9
Cook.Cleanup_p03_r08_v18_c06.mp4,p03,m,train,2
Drink.Fromglass_p03_r06_v18_c03.mp4,p03,m,train,10
Walk_p20_r02_v07_c04.mp4,p20,f,test,30
Uselaptop_p17_r01_v08_c01.mp4,p17,m,train,27
Drink.Fromcup_p19_r12_v04_c05.mp4,p19,f,train,9
Getup_p13_r02_v12_c02.mp4,p13,f,train,14
Drink.Fromcan_p09_r04_v04_c04.mp4,p09,m,train,8
Drink.Fromcup_p14_r02_v03_c05.mp4,p14,m,test,9
Readbook_p25_r04_v11_c02.mp4,p25,f,train,24
Pour.Fromkettle_p13_r00_v20_c03.mp4,p13,f,train,23
Usetelephone_p03_r00_v19_c04.mp4,p03,m,train,29
Walk_p19_r02_v01_c05.mp4,p19,f,train,30
Cook.Stir_p13_r02_v23_c03.mp4,p13,f,train,4
Readbook_p17_r00_v05_c04.mp4,p17,m,train,24
Readbook_p17_r05_v09_c01.mp4,p17,m,train,24
Walk_p17_r15_v05_c05.mp4,p17,m,train,30
Eat.Snack_p12_r00_v05_c04.mp4,p12,f,train,12
Walk_p04_r02_v16_c03.mp4,p04,f,train,30
Drink.Fromcup_p20_r05_v02_c05.mp4,p20,f,test,9
Takepills_p15_r01_v05_c04.mp4,p15,m,train,26
Drink.Fromcup_p15_r13_v08_c01.mp4,p15,m,train,9
Eat.Attable_p13_r05_v09_c01.mp4,p13,f,train,11
Cook.Cleandishes_p07_r07_v06_c03.mp4,p07,f,train,1
Laydown_p18_r00_v06_c05.mp4,p18,m,test,15
Sitdown_p03_r09_v19_c05.mp4,p03,m,train,25
Drink.Fromcup_p17_r03_v14_c03.mp4,p17,m,train,9
Drink.Fromcup_p16_r02_v07_c02.mp4,p16,f,test,9
Getup_p11_r00_v15_c01.mp4,p11,f,test,14
Enter_p04_r03_v05_c05.mp4,p04,f,train,13
Eat.Attable_p18_r09_v09_c01.mp4,p18,m,test,11
Drink.Fromcup_p03_r04_v04_c05.mp4,p03,m,train,9
Takepills_p13_r02_v11_c02.mp4,p13,f,train,26
Cook.Cleandishes_p11_r01_v11_c03.mp4,p11,f,test,1
Sitdown_p12_r00_v02_c04.mp4,p12,f,train,25
Drink.Fromcup_p18_r00_v13_c03.mp4,p18,m,test,9
Sitdown_p06_r01_v14_c01.mp4,p06,f,train,25
Takepills_p19_r00_v12_c06.mp4,p19,f,train,26
Sitdown_p13_r04_v03_c04.mp4,p13,f,train,25
Sitdown_p13_r02_v11_c01.mp4,p13,f,train,25
Usetelephone_p25_r00_v11_c01.mp4,p25,f,train,29
Walk_p20_r08_v05_c05.mp4,p20,f,test,30
Enter_p03_r02_v18_c06.mp4,p03,m,train,13
WatchTV_p12_r07_v07_c05.mp4,p12,f,train,31
Drink.Fromcup_p09_r01_v16_c06.mp4,p09,m,train,9
Makecoffee.Pourgrains_p07_r00_v20_c03.mp4,p07,f,train,17
Walk_p11_r04_v15_c01.mp4,p11,f,test,30
Eat.Attable_p09_r02_v09_c01.mp4,p09,m,train,11
Eat.Attable_p16_r02_v06_c01.mp4,p16,f,test,11
Readbook_p17_r00_v08_c02.mp4,p17,m,train,24
Usetablet_p20_r00_v02_c04.mp4,p20,f,test,28
Takepills_p14_r01_v04_c04.mp4,p14,m,test,26
Walk_p03_r02_v06_c05.mp4,p03,m,train,30
Walk_p02_r01_v12_c02.mp4,p02,f,test,30
Walk_p15_r12_v16_c03.mp4,p15,m,train,30
Walk_p12_r03_v13_c06.mp4,p12,f,train,30
WatchTV_p16_r01_v01_c05.mp4,p16,f,test,31
Pour.Fromkettle_p04_r01_v15_c06.mp4,p04,f,train,23
Walk_p13_r19_v04_c04.mp4,p13,f,train,30
Maketea.Boilwater_p19_r01_v11_c06.mp4,p19,f,train,19
Walk_p14_r02_v15_c07.mp4,p14,m,test,30
Cook.Cleanup_p04_r01_v18_c07.mp4,p04,f,train,2
Walk_p10_r02_v13_c03.mp4,p10,f,test,30
Getup_p15_r05_v11_c01.mp4,p15,m,train,14
Drink.Fromcup_p25_r04_v04_c05.mp4,p25,f,train,9
Readbook_p12_r03_v07_c05.mp4,p12,f,train,24
Walk_p15_r09_v17_c03.mp4,p15,m,train,30
Readbook_p10_r00_v06_c04.mp4,p10,f,test,24
WatchTV_p06_r01_v03_c04.mp4,p06,f,train,31
Uselaptop_p14_r05_v05_c04.mp4,p14,m,test,27
Walk_p06_r01_v02_c05.mp4,p06,f,train,30
Sitdown_p20_r03_v10_c01.mp4,p20,f,test,25
Drink.Fromcup_p17_r02_v01_c04.mp4,p17,m,train,9
Eat.Attable_p07_r14_v08_c01.mp4,p07,f,train,11
WatchTV_p18_r10_v08_c05.mp4,p18,m,test,31
Walk_p04_r00_v14_c07.mp4,p04,f,train,30
Walk_p15_r03_v07_c05.mp4,p15,m,train,30
Makecoffee.Pourwater_p11_r00_v12_c06.mp4,p11,f,test,18
Getup_p14_r01_v02_c04.mp4,p14,m,test,14
Walk_p03_r01_v07_c05.mp4,p03,m,train,30
Walk_p02_r02_v12_c02.mp4,p02,f,test,30
Drink.Fromcup_p19_r14_v08_c02.mp4,p19,f,train,9
Enter_p03_r00_v08_c05.mp4,p03,m,train,13
WatchTV_p12_r06_v06_c05.mp4,p12,f,train,31
Eat.Attable_p18_r13_v09_c02.mp4,p18,m,test,11
Laydown_p11_r00_v04_c04.mp4,p11,f,test,15
Cook.Cut_p15_r00_v16_c06.mp4,p15,m,train,3
Sitdown_p14_r09_v10_c02.mp4,p14,m,test,25
Sitdown_p19_r02_v02_c05.mp4,p19,f,train,25
Cook.Stir_p25_r09_v15_c06.mp4,p25,f,train,4
Usetelephone_p15_r00_v12_c02.mp4,p15,m,train,29
Cook.Stir_p09_r07_v13_c03.mp4,p09,m,train,4
Cook.Stir_p02_r08_v15_c06.mp4,p02,f,test,4
Cook.Cleandishes_p06_r04_v12_c03.mp4,p06,f,train,1
WatchTV_p07_r04_v02_c05.mp4,p07,f,train,31
Getup_p10_r03_v07_c04.mp4,p10,f,test,14
Walk_p25_r13_v14_c07.mp4,p25,f,train,30
Drink.Fromcup_p13_r11_v10_c01.mp4,p13,f,train,9
Leave_p06_r04_v12_c03.mp4,p06,f,train,16
Readbook_p19_r04_v01_c05.mp4,p19,f,train,24
Drink.Fromcan_p07_r00_v21_c06.mp4,p07,f,train,8
Leave_p04_r00_v15_c03.mp4,p04,f,train,16
Takepills_p17_r01_v03_c05.mp4,p17,m,train,26
Takepills_p03_r00_v08_c05.mp4,p03,m,train,26
WatchTV_p03_r02_v08_c05.mp4,p03,m,train,31
Walk_p15_r10_v17_c07.mp4,p15,m,train,30
Sitdown_p03_r01_v11_c02.mp4,p03,m,train,25
Sitdown_p03_r06_v05_c05.mp4,p03,m,train,25
WatchTV_p17_r05_v02_c05.mp4,p17,m,train,31
Walk_p17_r02_v15_c07.mp4,p17,m,train,30
Walk_p17_r03_v13_c06.mp4,p17,m,train,30
Getup_p14_r11_v10_c02.mp4,p14,m,test,14
Getup_p09_r02_v06_c05.mp4,p09,m,train,14
Walk_p04_r10_v04_c05.mp4,p04,f,train,30
Drink.Fromcup_p14_r04_v09_c02.mp4,p14,m,test,9
Enter_p07_r04_v05_c05.mp4,p07,f,train,13
Walk_p03_r01_v11_c01.mp4,p03,m,train,30
Enter_p06_r03_v27_c01.mp4,p06,f,train,13
Sitdown_p06_r02_v11_c01.mp4,p06,f,train,25
Drink.Fromcup_p20_r04_v01_c05.mp4,p20,f,test,9
Takepills_p10_r01_v05_c05.mp4,p10,f,test,26
Drink.Fromcup_p04_r00_v01_c05.mp4,p04,f,train,9
Walk_p11_r19_v05_c04.mp4,p11,f,test,30
Eat.Attable_p07_r16_v08_c02.mp4,p07,f,train,11
Uselaptop_p14_r01_v08_c05.mp4,p14,m,test,27
Cook.Stir_p16_r01_v14_c06.mp4,p16,f,test,4
Drink.Fromcup_p09_r03_v03_c04.mp4,p09,m,train,9
Walk_p17_r10_v12_c03.mp4,p17,m,train,30
Sitdown_p14_r05_v12_c02.mp4,p14,m,test,25
Makecoffee.Pourgrains_p10_r00_v13_c06.mp4,p10,f,test,17
Pour.Frombottle_p06_r01_v09_c01.mp4,p06,f,train,21
Walk_p17_r15_v10_c02.mp4,p17,m,train,30
Sitdown_p13_r02_v10_c01.mp4,p13,f,train,25
Drink.Fromcup_p12_r03_v07_c04.mp4,p12,f,train,9
Drink.Fromcup_p20_r03_v02_c05.mp4,p20,f,test,9
Cook.Cut_p15_r03_v15_c07.mp4,p15,m,train,3
Leave_p03_r01_v02_c04.mp4,p03,m,train,16
Drink.Frombottle_p10_r03_v01_c04.mp4,p10,f,test,7
Pour.Frombottle_p25_r00_v05_c04.mp4,p25,f,train,21
Walk_p02_r00_v01_c06.mp4,p02,f,test,30
Cook.Stir_p09_r12_v13_c07.mp4,p09,m,train,4
Enter_p06_r00_v12_c07.mp4,p06,f,train,13
Readbook_p06_r00_v04_c04.mp4,p06,f,train,24
Sitdown_p06_r03_v06_c04.mp4,p06,f,train,25
Cook.Stir_p17_r03_v15_c07.mp4,p17,m,train,4
Getup_p03_r11_v08_c05.mp4,p03,m,train,14
WatchTV_p12_r10_v05_c05.mp4,p12,f,train,31
Leave_p17_r03_v04_c05.mp4,p17,m,train,16
Uselaptop_p20_r00_v05_c04.mp4,p20,f,test,27
Pour.Fromkettle_p02_r01_v02_c03.mp4,p02,f,test,23
Walk_p15_r17_v13_c06.mp4,p15,m,train,30
Getup_p06_r00_v06_c04.mp4,p06,f,train,14
Readbook_p15_r06_v01_c05.mp4,p15,m,train,24
Sitdown_p09_r00_v04_c05.mp4,p09,m,train,25
Drink.Fromcup_p04_r01_v12_c02.mp4,p04,f,train,9
Uselaptop_p10_r02_v05_c04.mp4,p10,f,test,27
Getup_p16_r00_v03_c04.mp4,p16,f,test,14
Enter_p17_r00_v12_c03.mp4,p17,m,train,13
Walk_p07_r01_v20_c03.mp4,p07,f,train,30
Eat.Attable_p13_r32_v08_c02.mp4,p13,f,train,11
Getup_p14_r20_v05_c04.mp4,p14,m,test,14
Drink.Fromcup_p02_r09_v09_c05.mp4,p02,f,test,9
Walk_p14_r10_v06_c05.mp4,p14,m,test,30
Sitdown_p06_r01_v14_c02.mp4,p06,f,train,25
Cook.Stir_p09_r03_v12_c03.mp4,p09,m,train,4
Drink.Fromcan_p03_r07_v07_c05.mp4,p03,m,train,8
Cook.Cleanup_p18_r00_v14_c03.mp4,p18,m,test,2
Sitdown_p14_r10_v01_c04.mp4,p14,m,test,25
Walk_p17_r21_v09_c02.mp4,p17,m,train,30
Walk_p15_r06_v17_c03.mp4,p15,m,train,30
Takepills_p14_r00_v08_c05.mp4,p14,m,test,26
Walk_p03_r04_v08_c04.mp4,p03,m,train,30
Getup_p10_r06_v07_c05.mp4,p10,f,test,14
Walk_p04_r05_v17_c07.mp4,p04,f,train,30
Drink.Fromcup_p14_r08_v11_c01.mp4,p14,m,test,9
Walk_p04_r08_v05_c04.mp4,p04,f,train,30
Drink.Frombottle_p14_r00_v10_c02.mp4,p14,m,test,7
Eat.Attable_p07_r12_v08_c02.mp4,p07,f,train,11
Walk_p02_r07_v14_c03.mp4,p02,f,test,30
Drink.Fromcup_p07_r02_v04_c05.mp4,p07,f,train,9
Walk_p07_r04_v03_c05.mp4,p07,f,train,30
Walk_p14_r10_v05_c05.mp4,p14,m,test,30
Readbook_p04_r01_v04_c04.mp4,p04,f,train,24
Drink.Frombottle_p03_r00_v06_c04.mp4,p03,m,train,7
Drink.Fromcup_p10_r05_v03_c04.mp4,p10,f,test,9
Drink.Fromcup_p16_r00_v03_c05.mp4,p16,f,test,9
Leave_p04_r04_v05_c04.mp4,p04,f,train,16
Walk_p15_r01_v12_c02.mp4,p15,m,train,30
Getup_p20_r01_v05_c05.mp4,p20,f,test,14
Drink.Fromcup_p25_r01_v09_c01.mp4,p25,f,train,9
Drink.Fromcan_p14_r01_v08_c04.mp4,p14,m,test,8
Walk_p18_r13_v10_c02.mp4,p18,m,test,30
Laydown_p15_r02_v02_c05.mp4,p15,m,train,15
Cook.Cleandishes_p03_r10_v18_c06.mp4,p03,m,train,1
Drink.Fromcan_p04_r05_v03_c04.mp4,p04,f,train,8
Walk_p03_r13_v12_c01.mp4,p03,m,train,30
Drink.Fromcup_p25_r00_v04_c05.mp4,p25,f,train,9
Walk_p20_r01_v04_c05.mp4,p20,f,test,30
Enter_p10_r01_v11_c03.mp4,p10,f,test,13
Drink.Fromcup_p20_r02_v01_c04.mp4,p20,f,test,9
Walk_p18_r02_v15_c07.mp4,p18,m,test,30
Walk_p16_r00_v10_c02.mp4,p16,f,test,30
Walk_p10_r02_v11_c07.mp4,p10,f,test,30
Walk_p04_r12_v16_c07.mp4,p04,f,train,30
Eat.Attable_p16_r03_v06_c02.mp4,p16,f,test,11
